"","site","web","yearmon","tmin.t","tmax.t","prcp.t","ndvi.t"
"168","grandcanyon","e",Dec 2006,-8.29032258064516,7.40322580645161,13,0.188327283
"169","grandcanyon","m",Jan 1993,-5.7258064516129,5.04838709677419,203,0.0568227142
"170","grandcanyon","m",Feb 1993,-4.85714285714286,5.19642857142857,128,0.040557895
"171","grandcanyon","m",Mar 1993,-2.90322580645161,12.3225806451613,45,0.230289072
"172","grandcanyon","m",Apr 1993,-0.75,16.7166666666667,14,0.276844025
"173","grandcanyon","m",May 1993,3.09677419354839,21.758064516129,9,0.256062448
"174","grandcanyon","m",Jun 1993,6,26.2666666666667,9,0.28095001
"175","grandcanyon","m",Jul 1993,9.29032258064516,29.0483870967742,0,0.28008619
"176","grandcanyon","m",Aug 1993,9.90322580645161,27.0322580645161,98,0.324484348
"177","grandcanyon","m",Sep 1993,4.26666666666667,25.15,7,0.326715529
"178","grandcanyon","m",Oct 1993,0.483870967741935,17.0161290322581,45,0.297505915
"179","grandcanyon","m",Nov 1993,-6.23333333333333,9.96666666666667,33,0.315000474
"180","grandcanyon","m",Dec 1993,-9.17741935483871,7.30645161290323,28,0.192415506
"181","grandcanyon","m",Jan 1994,-7.82258064516129,8.51612903225806,17,0.293296367
"182","grandcanyon","m",Feb 1994,-8.83928571428571,6.32142857142857,76,0.153700981833333
"183","grandcanyon","m",Mar 1994,-2.54838709677419,13.241935483871,38,0.260722239071429
"184","grandcanyon","m",Apr 1994,-0.9,15.75,63,0.29120025
"185","grandcanyon","m",May 1994,2.75806451612903,20.741935483871,5,0.313155621
"186","grandcanyon","m",Jun 1994,8.65,29.75,2,0.300136536
"187","grandcanyon","m",Jul 1994,10.6612903225806,30.9032258064516,31,0.240791529
"188","grandcanyon","m",Aug 1994,11.3548387096774,29.7096774193548,41,0.291232109
"189","grandcanyon","m",Sep 1994,7.33333333333333,25.2166666666667,33,0.325896081333333
"190","grandcanyon","m",Oct 1994,-0.596774193548387,16.741935483871,48,0.347315937
"191","grandcanyon","m",Nov 1994,-6.61666666666667,8.31666666666667,30,0.087416366
"192","grandcanyon","m",Dec 1994,-5.53225806451613,6.70967741935484,45,0.2010833227
"193","grandcanyon","m",Jan 1995,-6.46774193548387,4.80645161290323,134,0.169316853333333
"194","grandcanyon","m",Feb 1995,-3.30357142857143,11.9821428571429,94,0.21625940375
"195","grandcanyon","m",Mar 1995,-2.7258064516129,11.241935483871,132,0.302062184
"196","grandcanyon","m",Apr 1995,-1.85,13.8166666666667,64,0.239851102
"197","grandcanyon","m",May 1995,1.51612903225806,17.5,14,0.287955251545455
"198","grandcanyon","m",Jun 1995,4.8,24.5833333333333,9,0.293306321
"199","grandcanyon","m",Jul 1995,9.37096774193548,29.6612903225806,68,0.322343141
"200","grandcanyon","m",Aug 1995,11.5161290322581,29.7096774193548,53,0.318025649
"201","grandcanyon","m",Sep 1995,7.3,25.5166666666667,61,0.324164659
"202","grandcanyon","m",Oct 1995,0.241935483870968,20.3064516129032,0,0.315881789
"203","grandcanyon","m",Nov 1995,-2.21666666666667,15.6833333333333,18,0.312501669
"204","grandcanyon","m",Dec 1995,-6.58064516129032,8.66129032258065,10,0.302558303
"205","grandcanyon","m",Jan 1996,-8.12903225806452,8.61290322580645,21,0.35040772
"206","grandcanyon","m",Feb 1996,-3.93103448275862,10.5,65,0.288876325
"207","grandcanyon","m",Mar 1996,-4.24193548387097,13.3870967741935,31,0.278425395
"208","grandcanyon","m",Apr 1996,-1.31666666666667,17.8833333333333,3,0.272256881
"209","grandcanyon","m",May 1996,4.11290322580645,24.4516129032258,1,0.260249615
"210","grandcanyon","m",Jun 1996,7.76666666666667,30.0666666666667,0,0.257566035
"211","grandcanyon","m",Jul 1996,12.3870967741935,30.5161290322581,51,0.26132828
"212","grandcanyon","m",Aug 1996,10.7096774193548,29.6612903225806,14,0.285976052
"213","grandcanyon","m",Sep 1996,6,23.4333333333333,45,0.287215918
"214","grandcanyon","m",Oct 1996,0.17741935483871,17.241935483871,34,0.30233115
"215","grandcanyon","m",Nov 1996,-2.81666666666667,11.55,58,0.327512741
"216","grandcanyon","m",Dec 1996,-5.31666666666667,7.66666666666667,44,0.276722372
"217","grandcanyon","m",Jan 1997,-7.06451612903226,5.33870967741935,121,0.093015507
"218","grandcanyon","m",Feb 1997,-7.44642857142857,7.76785714285714,56,0.282028377
"219","grandcanyon","m",Mar 1997,-4.91935483870968,15.5967741935484,0,0.174715847
"220","grandcanyon","m",Apr 1997,-2.23333333333333,14.0333333333333,58,0.278574049
"221","grandcanyon","m",May 1997,3.19354838709677,23.9516129032258,7,0.298143178
"222","grandcanyon","m",Jun 1997,5.83333333333333,26.15,28,0.241672352
"223","grandcanyon","m",Jul 1997,9.12903225806452,29.3225806451613,31,0.256484747
"224","grandcanyon","m",Aug 1997,11,27.3064516129032,89,0.3340339989
"225","grandcanyon","m",Sep 1997,9.4,23.6333333333333,197,0.335748971
"226","grandcanyon","m",Oct 1997,0.209677419354839,16.9193548387097,32,0.303832263
"227","grandcanyon","m",Nov 1997,-4.05,11.85,29,0.345258862
"228","grandcanyon","m",Dec 1997,-8.62903225806452,5.45161290322581,46,0.170347316625
"229","grandcanyon","m",Jan 1998,-6.03225806451613,7.54838709677419,38,0.104091711
"230","grandcanyon","m",Feb 1998,-7.51785714285714,4.58928571428571,142,0.234429359
"231","grandcanyon","m",Mar 1998,-5.17741935483871,10.5806451612903,95,0.281659782
"232","grandcanyon","m",Apr 1998,-2.65,12.75,24,0.283255041
"233","grandcanyon","m",May 1998,1.24193548387097,19.258064516129,45,0.300820768
"234","grandcanyon","m",Jun 1998,4.55,25.2,0,0.310424805
"235","grandcanyon","m",Jul 1998,11.2258064516129,30.2903225806452,45,0.307062417
"236","grandcanyon","m",Aug 1998,11.4516129032258,29.2258064516129,25,0.317043632
"237","grandcanyon","m",Sep 1998,7.9,23.5166666666667,58,0.337084532
"238","grandcanyon","m",Oct 1998,0.580645161290323,16.7741935483871,78,0.300796002
"239","grandcanyon","m",Nov 1998,-3.71666666666667,12.1333333333333,29,0.349451989
"240","grandcanyon","m",Dec 1998,-7.16129032258065,8.01612903225806,8,0.333419919
"241","grandcanyon","m",Jan 1999,-6.91935483870968,10.0161290322581,12,0.285551637
"242","grandcanyon","m",Feb 1999,-5.71428571428571,11.0178571428571,15,0.277891934
"243","grandcanyon","m",Mar 1999,-3.91935483870968,15.1935483870968,8,0.278354734
"244","grandcanyon","m",Apr 1999,-2.81666666666667,12.4833333333333,58,0.2554598064
"245","grandcanyon","m",May 1999,2,21.0322580645161,22,0.273273617
"246","grandcanyon","m",Jun 1999,6.1,26.6333333333333,22,0.267827511
"247","grandcanyon","m",Jul 1999,11.6935483870968,27.1774193548387,120,0.278410316
"248","grandcanyon","m",Aug 1999,10.4516129032258,26.2258064516129,95,0.331540257
"249","grandcanyon","m",Sep 1999,6.3,23.35,52,0.376151919
"250","grandcanyon","m",Oct 1999,-0.0806451612903226,21.5322580645161,0,0.330957592
"251","grandcanyon","m",Nov 1999,-3.31666666666667,16.55,0,0.327660203
"252","grandcanyon","m",Dec 1999,-8.19354838709677,7.85483870967742,3,0.336200535
"253","grandcanyon","m",Jan 2000,-6.32258064516129,8.74193548387097,35,0.218949437
"254","grandcanyon","m",Feb 2000,-3.74137931034483,9.75862068965517,39,0.317842066
"255","grandcanyon","m",Mar 2000,-3.70967741935484,11.2258064516129,63,0.295511395
"256","grandcanyon","m",Apr 2000,0.0166666666666667,19.8166666666667,7,0.280831575
"257","grandcanyon","m",May 2000,4.53225806451613,25.2741935483871,0,0.265346885
"258","grandcanyon","m",Jun 2000,8.4,28.6833333333333,2,0.262748569
"259","grandcanyon","m",Jul 2000,10.5483870967742,30.741935483871,5,0.260034411
"260","grandcanyon","m",Aug 2000,11.3387096774194,28.1774193548387,47,0.277166814
"261","grandcanyon","m",Sep 2000,7.6,26.0166666666667,5,0.280656695
"262","grandcanyon","m",Oct 2000,1.58064516129032,16.3548387096774,97,0.302376747
"263","grandcanyon","m",Nov 2000,-6.63333333333333,7.66666666666667,12,0.221492305
"264","grandcanyon","m",Dec 2000,-5.66666666666667,9.6,8,0.3026492
"265","grandcanyon","m",Jan 2001,-8.45161290322581,5.64516129032258,48,0.200803757
"266","grandcanyon","m",Feb 2001,-6.57142857142857,7.57142857142857,30,0.09082032
"267","grandcanyon","m",Mar 2001,-3.40322580645161,12.6290322580645,59,0.1418823
"268","grandcanyon","m",Apr 2001,-0.566666666666667,15.4333333333333,28,0.282413423
"269","grandcanyon","m",May 2001,4.2258064516129,24.7903225806452,5,0.300200105
"270","grandcanyon","m",Jun 2001,7.01666666666667,29.15,3,0.284335434
"271","grandcanyon","m",Jul 2001,10.9516129032258,28.741935483871,50,0.302712351
"272","grandcanyon","m",Aug 2001,10.8064516129032,28.1451612903226,98,0.305965602
"273","grandcanyon","m",Sep 2001,6.73333333333333,27.4,7,0.310943723
"274","grandcanyon","m",Oct 2001,1.69354838709677,20.8064516129032,7,0.300536036
"275","grandcanyon","m",Nov 2001,-3.26666666666667,12.15,22,0.284948945
"276","grandcanyon","m",Dec 2001,-9.33870967741935,5.88709677419355,33,0.104928039
"277","grandcanyon","m",Jan 2002,-8.2741935483871,7.20967741935484,1,0.184246255571429
"278","grandcanyon","m",Feb 2002,-7,10.6964285714286,1,0.248222888
"279","grandcanyon","m",Mar 2002,-6.03225806451613,11.8548387096774,22,-0.007629771
"280","grandcanyon","m",Apr 2002,-0.133333333333333,19.4333333333333,0,0.26633504
"281","grandcanyon","m",May 2002,1.66129032258065,23.1774193548387,0,0.247395784
"282","grandcanyon","m",Jun 2002,7.21666666666667,30.4833333333333,0,0.237355173
"283","grandcanyon","m",Jul 2002,12.5,31.5161290322581,47,0.236293435
"284","grandcanyon","m",Aug 2002,10.2096774193548,29.9838709677419,11,0.252289504
"285","grandcanyon","m",Sep 2002,7.18333333333333,23.9333333333333,59,0.232178837
"286","grandcanyon","m",Oct 2002,0.741935483870968,16.9193548387097,22,0.293727815
"287","grandcanyon","m",Nov 2002,-3.35,11.8166666666667,24,0.305706263
"288","grandcanyon","m",Dec 2002,-8.41935483870968,5.7741935483871,34,0.342496067
"289","grandcanyon","m",Jan 2003,-4.32258064516129,11.5161290322581,14,0.261048287
"290","grandcanyon","m",Feb 2003,-5.48214285714286,7.5,61,0.279320687
"291","grandcanyon","m",Mar 2003,-4.40322580645161,11.6774193548387,64,0.179916486
"292","grandcanyon","m",Apr 2003,-2.45,14,23,0.256655067
"293","grandcanyon","m",May 2003,3.45161290322581,23.0483870967742,5,0.271904677
"294","grandcanyon","m",Jun 2003,6.68333333333333,28.8166666666667,0,0.274374723
"295","grandcanyon","m",Jul 2003,12.6290322580645,32.3548387096774,17,0.279710442
"296","grandcanyon","m",Aug 2003,11.9838709677419,28.5645161290323,81,0.292447388
"297","grandcanyon","m",Sep 2003,7.68333333333333,26.7333333333333,15,0.307198822
"298","grandcanyon","m",Oct 2003,3.67741935483871,22.3225806451613,16,0.30593431
"299","grandcanyon","m",Nov 2003,-3.6,9.63333333333333,51,0.297107667
"300","grandcanyon","m",Dec 2003,-6.30645161290323,7.48387096774194,18,0.205863243533333
"301","grandcanyon","m",Jan 2004,-6.87096774193548,6.2258064516129,25,0.233965755
"302","grandcanyon","m",Feb 2004,-8.22413793103448,5.20689655172414,50,0.054774508
"303","grandcanyon","m",Mar 2004,-0.774193548387097,17.0322580645161,9,0.26856795
"304","grandcanyon","m",Apr 2004,-0.166666666666667,15.6166666666667,47,0.286864668
"305","grandcanyon","m",May 2004,3.11290322580645,23.5161290322581,0,0.260984838
"306","grandcanyon","m",Jun 2004,7.01666666666667,28.7,4,0.244146124
"307","grandcanyon","m",Jul 2004,9.93548387096774,30.2741935483871,61,0.263459086
"308","grandcanyon","m",Aug 2004,9.96774193548387,27.7741935483871,57,0.29859674
"309","grandcanyon","m",Sep 2004,5.98333333333333,24.2166666666667,81,0.304286927
"310","grandcanyon","m",Oct 2004,1.61290322580645,15.3064516129032,116,0.31129998
"311","grandcanyon","m",Nov 2004,-3.58333333333333,9.06666666666667,70,0.223067582
"312","grandcanyon","m",Dec 2004,-5.46666666666667,7.71666666666667,39,0.219807893
"313","grandcanyon","m",Jan 2005,-3.48387096774194,7.01612903225806,158,0.28731519
"314","grandcanyon","m",Feb 2005,-2.57142857142857,7.05357142857143,103,0.272840083
"315","grandcanyon","m",Mar 2005,-3.08064516129032,10.4032258064516,52,0.324799895
"316","grandcanyon","m",Apr 2005,-1.31666666666667,15.4666666666667,44,0.298126936
"317","grandcanyon","m",May 2005,3.2258064516129,22.4193548387097,12,0.304038376
"318","grandcanyon","m",Jun 2005,6.26666666666667,26.1,22,0.302384138
"319","grandcanyon","m",Jul 2005,11.0967741935484,31.9354838709677,28,0.289587885
"320","grandcanyon","m",Aug 2005,10.6774193548387,26.6774193548387,64,0.315225303
"321","grandcanyon","m",Sep 2005,6.18333333333333,25.2833333333333,5,0.301674664
"322","grandcanyon","m",Oct 2005,2.25806451612903,18.6612903225806,24,0.317239195
"323","grandcanyon","m",Nov 2005,-2.63333333333333,13.6333333333333,0,0.325854868
"324","grandcanyon","m",Dec 2005,-7.5,9.25806451612903,1,0.3363325
"325","grandcanyon","m",Jan 2006,-7.37096774193548,8.25806451612903,7,0.28376013
"326","grandcanyon","m",Feb 2006,-7.07142857142857,10.9642857142857,5,0.266010016
"327","grandcanyon","m",Mar 2006,-4.61290322580645,8.85483870967742,76,0.271649301
"328","grandcanyon","m",Apr 2006,-0.166666666666667,17.6333333333333,33,0.258926898
"329","grandcanyon","m",May 2006,3.91935483870968,24.741935483871,0,0.266432911
